NAISTYP_SORT; NAISTYP_C; ART; SISF_NR; VORH
"1067.0000000";"67G    ";"K";"0256600";"2"
"1067.0000000";"67G    ";"K";"0256900";"2"
"1067.0000000";"67G    ";"K";"0257900";"0"
"1067.0000000";"67G    ";"K";"0263300";"2"
"1067.0000000";"67G    ";"K";"0270100";"2"
"1067.0000000";"67G    ";"K";"0286800";"2"
"1067.0000000";"67G    ";"K";"0302400";"0"
"1067.0000000";"67G    ";"K";"0308400";"2"
"1067.0000000";"67G    ";"K";"0309000";"2"
"1067.0000000";"67G    ";"K";"0312700";"1"
"1067.0000000";"67G    ";"K";"0315800";"2"
"1067.0000000";"67G    ";"K";"0325200";"2"
"1067.0000000";"67G    ";"K";"0327900";"2"
"1067.0000000";"67G    ";"K";"0334700";"2"
"1067.0000000";"67G    ";"K";"0345400";"2"
"1067.0000000";"67G    ";"K";"0357400";"2"
"1067.0000000";"67G    ";"K";"0369400";"1"
"1067.0000000";"67G    ";"K";"0377100";"2"
"1067.0000000";"67G    ";"K";"0392200";"1"
"1067.0000000";"67G    ";"K";"0401400";"2"
"1067.0000000";"67G    ";"K";"0406100";"2"
"1067.0000000";"67G    ";"K";"0415000";"1"
"1067.0000000";"67G    ";"K";"0415100";"2"
"1067.0000000";"67G    ";"K";"0434500";"2"
"1067.0000000";"67G    ";"K";"0434800";"2"
"1067.0000000";"67G    ";"K";"0435300";"1"
"1067.0000000";"67G    ";"K";"0435700";"2"
"1067.0000000";"67G    ";"K";"0436700";"2"
"1067.0000000";"67G    ";"K";"0444100";"0"
"1067.0000000";"67G    ";"K";"0448500";"2"
"1067.0000000";"67G    ";"M";"1000171";"2"
"1067.0000000";"67G    ";"M";"1000283";"2"
"1067.0000000";"67G    ";"M";"1000289";"2"
"1067.0000000";"67G    ";"M";"1000427";"2"
"1067.0000000";"67G    ";"M";"1000434";"2"
"1067.0000000";"67G    ";"M";"1000447";"2"
"1067.0000000";"67G    ";"M";"1000473";"2"
"1067.0000000";"67G    ";"M";"1000499";"2"
"1067.0000000";"67G    ";"M";"2000002";"2"
"1067.0000000";"67G    ";"S";"0029300";"1"
"1067.0000000";"67G    ";"S";"0059200";"1"
"1067.0000000";"67G    ";"S";"0122000";"2"
"1067.0000000";"67G    ";"S";"0122200";"0"
"1067.0000000";"67G    ";"S";"0133600";"2"
"1067.0000000";"67G    ";"S";"0194000";"2"
"1067.0000000";"67G    ";"S";"0220400";"0"
"1067.0000000";"67G    ";"S";"0220700";"1"
"1067.0000000";"67G    ";"S";"0238100";"2"
"1067.0000000";"67G    ";"S";"0243400";"2"
"1067.0000000";"67G    ";"S";"0243500";"2"
"1067.0000000";"67G    ";"S";"0243900";"2"
"1067.0000000";"67G    ";"S";"0305500";"0"
"1067.0000000";"67G    ";"S";"0343500";"2"
"1067.0000000";"67G    ";"S";"0346000";"0"
"1067.0000000";"67G    ";"S";"0349500";"2"
"1067.0000000";"67G    ";"S";"0357400";"0"
"1067.0000000";"67G    ";"S";"0402400";"2"
"1067.0000000";"67G    ";"S";"0444300";"2"
"0068.0000000";"68     ";"B";"0000100";"0"
"0068.0000000";"68     ";"B";"0000300";"0"
"0068.0000000";"68     ";"B";"0000600";"0"
"0068.0000000";"68     ";"B";"0000700";"0"
"0068.0000000";"68     ";"B";"0000800";"0"
"0068.0000000";"68     ";"B";"0025200";"0"
"0068.0000000";"68     ";"B";"0025300";"0"
"0068.0000000";"68     ";"B";"0025400";"0"
"0068.0000000";"68     ";"B";"0060400";"3"
"0068.0000000";"68     ";"B";"0096900";"0"
"0068.0000000";"68     ";"B";"0097200";"0"
"0068.0000000";"68     ";"B";"0165000";"0"
"0068.0000000";"68     ";"B";"0174200";"0"
"0068.0000000";"68     ";"B";"0217500";"0"
"0068.0000000";"68     ";"B";"0227200";"3"
"0068.0000000";"68     ";"B";"0287100";"0"
"0068.0000000";"68     ";"B";"0302800";"3"
"0068.0000000";"68     ";"B";"0304900";"0"
"0068.0000000";"68     ";"B";"0305800";"3"
"0068.0000000";"68     ";"B";"0306100";"1"
"0068.0000000";"68     ";"B";"0317100";"0"
"0068.0000000";"68     ";"B";"0317300";"0"
"0068.0000000";"68     ";"B";"0317500";"0"
"0068.0000000";"68     ";"B";"0328400";"0"
"0068.0000000";"68     ";"B";"0335900";"2"
"0068.0000000";"68     ";"B";"0336000";"0"
"0068.0000000";"68     ";"B";"0336100";"0"
"0068.0000000";"68     ";"B";"0346500";"0"
"0068.0000000";"68     ";"B";"0362800";"0"
"0068.0000000";"68     ";"B";"0363700";"0"
"0068.0000000";"68     ";"B";"0402200";"0"
"0068.0000000";"68     ";"B";"0402300";"3"
"0068.0000000";"68     ";"B";"0402500";"0"
"0068.0000000";"68     ";"B";"0413600";"3"
"0068.0000000";"68     ";"B";"0421400";"0"
"0068.0000000";"68     ";"B";"0421500";"0"
"0068.0000000";"68     ";"B";"0432800";"0"
"0068.0000000";"68     ";"K";"0035100";"2"
"0068.0000000";"68     ";"K";"0057400";"1"
"0068.0000000";"68     ";"K";"0071500";"1"
"0068.0000000";"68     ";"K";"0073600";"1"
"0068.0000000";"68     ";"K";"0077100";"2"
"0068.0000000";"68     ";"K";"0088800";"2"
"0068.0000000";"68     ";"K";"0131300";"2"
"0068.0000000";"68     ";"K";"0133100";"2"
"0068.0000000";"68     ";"K";"0152400";"2"
"0068.0000000";"68     ";"K";"0167900";"2"
"0068.0000000";"68     ";"K";"0168600";"2"
"0068.0000000";"68     ";"K";"0171800";"2"
"0068.0000000";"68     ";"K";"0182100";"2"
"0068.0000000";"68     ";"K";"0202600";"2"
"0068.0000000";"68     ";"K";"0203400";"2"
"0068.0000000";"68     ";"K";"0207300";"2"
"0068.0000000";"68     ";"K";"0227400";"2"
"0068.0000000";"68     ";"K";"0229700";"2"
"0068.0000000";"68     ";"K";"0247300";"1"
"0068.0000000";"68     ";"K";"0256500";"1"
"0068.0000000";"68     ";"K";"0256600";"2"
"0068.0000000";"68     ";"K";"0263300";"2"
"0068.0000000";"68     ";"K";"0300800";"1"
"0068.0000000";"68     ";"K";"0302000";"2"
"0068.0000000";"68     ";"K";"0310500";"2"
"0068.0000000";"68     ";"K";"0312700";"2"
"0068.0000000";"68     ";"K";"0316400";"2"
"0068.0000000";"68     ";"K";"0326600";"2"
"0068.0000000";"68     ";"K";"0330800";"1"
"0068.0000000";"68     ";"K";"0369400";"2"
"0068.0000000";"68     ";"K";"0383200";"2"
"0068.0000000";"68     ";"K";"0383900";"2"
"0068.0000000";"68     ";"K";"0385900";"2"
"0068.0000000";"68     ";"K";"0386700";"2"
"0068.0000000";"68     ";"K";"0396100";"2"
"0068.0000000";"68     ";"K";"0396800";"2"
"0068.0000000";"68     ";"K";"0401400";"2"
"0068.0000000";"68     ";"K";"0415300";"1"
"0068.0000000";"68     ";"K";"0434800";"1"
"0068.0000000";"68     ";"K";"0435300";"1"
"0068.0000000";"68     ";"K";"0442400";"2"
"0068.0000000";"68     ";"M";"1000171";"1"
"0068.0000000";"68     ";"M";"1000283";"1"
"0068.0000000";"68     ";"M";"1000289";"1"
"0068.0000000";"68     ";"M";"1000328";"1"
"0068.0000000";"68     ";"M";"1000434";"1"
"0068.0000000";"68     ";"M";"1000447";"1"
"0068.0000000";"68     ";"M";"1000499";"1"
"0068.0000000";"68     ";"M";"2000002";"1"
"0068.0000000";"68     ";"S";"0122000";"2"
"0068.0000000";"68     ";"S";"0122200";"0"
"0068.0000000";"68     ";"S";"0131500";"2"
"0068.0000000";"68     ";"S";"0174000";"2"
"0068.0000000";"68     ";"S";"0213300";"2"
"0068.0000000";"68     ";"S";"0220400";"1"
"0068.0000000";"68     ";"S";"0224300";"2"
"0068.0000000";"68     ";"S";"0305500";"1"
"0068.1000000";"68*    ";"B";"0000100";"0"
"0068.1000000";"68*    ";"B";"0000300";"0"
"0068.1000000";"68*    ";"B";"0000600";"0"
"0068.1000000";"68*    ";"B";"0000700";"0"
"0068.1000000";"68*    ";"B";"0000800";"0"
"0068.1000000";"68*    ";"B";"0025200";"0"
"0068.1000000";"68*    ";"B";"0025300";"0"
"0068.1000000";"68*    ";"B";"0025400";"0"
"0068.1000000";"68*    ";"B";"0060400";"3"
"0068.1000000";"68*    ";"B";"0096900";"0"
"0068.1000000";"68*    ";"B";"0097200";"0"
"0068.1000000";"68*    ";"B";"0165000";"0"
"0068.1000000";"68*    ";"B";"0174200";"0"
"0068.1000000";"68*    ";"B";"0217500";"0"
"0068.1000000";"68*    ";"B";"0227200";"3"
"0068.1000000";"68*    ";"B";"0287100";"0"
"0068.1000000";"68*    ";"B";"0302800";"3"
"0068.1000000";"68*    ";"B";"0304900";"0"
"0068.1000000";"68*    ";"B";"0305800";"3"
"0068.1000000";"68*    ";"B";"0306100";"1"
"0068.1000000";"68*    ";"B";"0317100";"0"
"0068.1000000";"68*    ";"B";"0317300";"0"
"0068.1000000";"68*    ";"B";"0317500";"0"
"0068.1000000";"68*    ";"B";"0328400";"0"
"0068.1000000";"68*    ";"B";"0335900";"0"
"0068.1000000";"68*    ";"B";"0336000";"0"
"0068.1000000";"68*    ";"B";"0336100";"0"
"0068.1000000";"68*    ";"B";"0346500";"0"
"0068.1000000";"68*    ";"B";"0362800";"0"
"0068.1000000";"68*    ";"B";"0363700";"0"
"0068.1000000";"68*    ";"B";"0402200";"0"
"0068.1000000";"68*    ";"B";"0402300";"3"
"0068.1000000";"68*    ";"B";"0402500";"0"
"0068.1000000";"68*    ";"B";"0413600";"0"
"0068.1000000";"68*    ";"B";"0421400";"0"
"0068.1000000";"68*    ";"B";"0421500";"0"
"0068.1000000";"68*    ";"B";"0432800";"0"
"0068.1000000";"68*    ";"K";"0057400";"1"
"0068.1000000";"68*    ";"K";"0071500";"2"
"0068.1000000";"68*    ";"K";"0073600";"2"
"0068.1000000";"68*    ";"K";"0168600";"2"
"0068.1000000";"68*    ";"K";"0202600";"2"
"0068.1000000";"68*    ";"K";"0247300";"1"
"0068.1000000";"68*    ";"K";"0256500";"1"
"0068.1000000";"68*    ";"K";"0269700";"2"
"0068.1000000";"68*    ";"K";"0300800";"1"
"0068.1000000";"68*    ";"K";"0396100";"2"
"0068.1000000";"68*    ";"K";"0396800";"1"
"0068.1000000";"68*    ";"K";"0434800";"1"
"0068.1000000";"68*    ";"K";"0435300";"1"
"0068.1000000";"68*    ";"M";"1000171";"1"
"0068.1000000";"68*    ";"M";"2000001";"1"
"0068.1000000";"68*    ";"M";"2000002";"1"
"0068.1000000";"68*    ";"S";"0059200";"1"
"0068.1000000";"68*    ";"S";"0220400";"1"
"0068.1000000";"68*    ";"S";"0220700";"2"
"0068.1000000";"68*    ";"S";"0220800";"2"
"0068.1000000";"68*    ";"S";"0305500";"2"
"0068.1000000";"68*    ";"S";"0347800";"1"
"0068.1000000";"68*    ";"S";"0349500";"1"
"0068.1000000";"68*    ";"S";"0353100";"2"
"0068.1000000";"68*    ";"S";"0354400";"2"
"0069.0000000";"69     ";"B";"0000100";"0"
"0069.0000000";"69     ";"B";"0000300";"0"
"0069.0000000";"69     ";"B";"0000600";"0"
"0069.0000000";"69     ";"B";"0000700";"0"
"0069.0000000";"69     ";"B";"0000800";"0"
"0069.0000000";"69     ";"B";"0025200";"0"
"0069.0000000";"69     ";"B";"0025300";"0"
"0069.0000000";"69     ";"B";"0025400";"0"
"0069.0000000";"69     ";"B";"0060400";"3"
"0069.0000000";"69     ";"B";"0060500";"3"
"0069.0000000";"69     ";"B";"0096900";"0"
"0069.0000000";"69     ";"B";"0097200";"0"
"0069.0000000";"69     ";"B";"0165000";"0"
"0069.0000000";"69     ";"B";"0174200";"0"
"0069.0000000";"69     ";"B";"0217500";"0"
"0069.0000000";"69     ";"B";"0227200";"3"
"0069.0000000";"69     ";"B";"0287100";"0"
"0069.0000000";"69     ";"B";"0302800";"3"
"0069.0000000";"69     ";"B";"0304900";"0"
"0069.0000000";"69     ";"B";"0305500";"3"
"0069.0000000";"69     ";"B";"0305800";"1"
"0069.0000000";"69     ";"B";"0306100";"0"
"0069.0000000";"69     ";"B";"0317100";"0"
"0069.0000000";"69     ";"B";"0317300";"0"
"0069.0000000";"69     ";"B";"0317500";"0"
"0069.0000000";"69     ";"B";"0328400";"0"
"0069.0000000";"69     ";"B";"0335900";"0"
"0069.0000000";"69     ";"B";"0336000";"0"
"0069.0000000";"69     ";"B";"0336100";"0"
"0069.0000000";"69     ";"B";"0346500";"0"
"0069.0000000";"69     ";"B";"0362800";"0"
"0069.0000000";"69     ";"B";"0363700";"3"
"0069.0000000";"69     ";"B";"0402200";"2"
"0069.0000000";"69     ";"B";"0402300";"3"
"0069.0000000";"69     ";"B";"0402500";"0"
"0069.0000000";"69     ";"B";"0413600";"0"
"0069.0000000";"69     ";"B";"0421400";"0"
"0069.0000000";"69     ";"B";"0421500";"0"
"0069.0000000";"69     ";"B";"0432800";"0"
"0069.0000000";"69     ";"K";"0005500";"2"
"0069.0000000";"69     ";"K";"0035400";"2"
"0069.0000000";"69     ";"K";"0043000";"2"
"0069.0000000";"69     ";"K";"0043100";"1"
"0069.0000000";"69     ";"K";"0051500";"2"
"0069.0000000";"69     ";"K";"0052000";"1"
"0069.0000000";"69     ";"K";"0057400";"2"
"0069.0000000";"69     ";"K";"0064200";"0"
"0069.0000000";"69     ";"K";"0068600";"2"
"0069.0000000";"69     ";"K";"0071400";"2"
"0069.0000000";"69     ";"K";"0071500";"2"
"0069.0000000";"69     ";"K";"0073600";"2"
"0069.0000000";"69     ";"K";"0075200";"2"
"0069.0000000";"69     ";"K";"0081595";"2"
"0069.0000000";"69     ";"K";"0081600";"0"
"0069.0000000";"69     ";"K";"0083100";"1"
"0069.0000000";"69     ";"K";"0086100";"0"
"0069.0000000";"69     ";"K";"0087200";"1"
"0069.0000000";"69     ";"K";"0087400";"2"
"0069.0000000";"69     ";"K";"0088800";"2"
"0069.0000000";"69     ";"K";"0093900";"2"
"0069.0000000";"69     ";"K";"0099200";"2"
"0069.0000000";"69     ";"K";"0132600";"0"
"0069.0000000";"69     ";"K";"0132650";"2"
"0069.0000000";"69     ";"K";"0142500";"2"
"0069.0000000";"69     ";"K";"0146795";"2"
"0069.0000000";"69     ";"K";"0152400";"1"
"0069.0000000";"69     ";"K";"0173800";"0"
"0069.0000000";"69     ";"K";"0182700";"2"
"0069.0000000";"69     ";"K";"0189100";"2"
"0069.0000000";"69     ";"K";"0191000";"2"
"0069.0000000";"69     ";"K";"0191200";"2"
"0069.0000000";"69     ";"K";"0194900";"2"
"0069.0000000";"69     ";"K";"0197900";"2"
"0069.0000000";"69     ";"K";"0202600";"2"
"0069.0000000";"69     ";"K";"0207300";"1"
"0069.0000000";"69     ";"K";"0221500";"2"
"0069.0000000";"69     ";"K";"0227700";"2"
"0069.0000000";"69     ";"K";"0228100";"2"
"0069.0000000";"69     ";"K";"0241900";"2"
"0069.0000000";"69     ";"K";"0248300";"1"
"0069.0000000";"69     ";"K";"0249700";"2"
"0069.0000000";"69     ";"K";"0256500";"2"
"0069.0000000";"69     ";"K";"0256600";"2"
"0069.0000000";"69     ";"K";"0256900";"2"
"0069.0000000";"69     ";"K";"0259100";"2"
"0069.0000000";"69     ";"K";"0270100";"2"
"0069.0000000";"69     ";"K";"0302400";"0"
"0069.0000000";"69     ";"K";"0304300";"2"
"0069.0000000";"69     ";"K";"0312700";"2"
"0069.0000000";"69     ";"K";"0315800";"2"
"0069.0000000";"69     ";"K";"0325200";"2"
"0069.0000000";"69     ";"K";"0325700";"2"
"0069.0000000";"69     ";"K";"0334700";"2"
"0069.0000000";"69     ";"K";"0345300";"2"
"0069.0000000";"69     ";"K";"0345400";"1"
"0069.0000000";"69     ";"K";"0357400";"2"
"0069.0000000";"69     ";"K";"0366100";"2"
"0069.0000000";"69     ";"K";"0366200";"2"
"0069.0000000";"69     ";"K";"0392200";"1"
"0069.0000000";"69     ";"K";"0415000";"2"
"0069.0000000";"69     ";"K";"0417200";"2"
"0069.0000000";"69     ";"K";"0421600";"2"
"0069.0000000";"69     ";"K";"0434500";"1"
"0069.0000000";"69     ";"K";"0434800";"1"
"0069.0000000";"69     ";"K";"0435300";"1"
"0069.0000000";"69     ";"K";"0435700";"1"
"0069.0000000";"69     ";"K";"0436700";"2"
"0069.0000000";"69     ";"K";"0444100";"0"
"0069.0000000";"69     ";"M";"1000146";"2"
"0069.0000000";"69     ";"M";"1000171";"2"
"0069.0000000";"69     ";"M";"1000283";"2"
"0069.0000000";"69     ";"M";"1000284";"2"
"0069.0000000";"69     ";"M";"1000289";"2"
"0069.0000000";"69     ";"M";"1000427";"2"
"0069.0000000";"69     ";"M";"1000434";"2"
"0069.0000000";"69     ";"M";"1000447";"2"
"0069.0000000";"69     ";"M";"1000473";"2"
"0069.0000000";"69     ";"M";"1000499";"2"
"0069.0000000";"69     ";"M";"2000001";"2"
"0069.0000000";"69     ";"M";"2000002";"2"
"0069.0000000";"69     ";"S";"0029300";"1"
"0069.0000000";"69     ";"S";"0059200";"2"
"0069.0000000";"69     ";"S";"0121600";"2"
"0069.0000000";"69     ";"S";"0122000";"2"
"0069.0000000";"69     ";"S";"0122200";"0"
"0069.0000000";"69     ";"S";"0133600";"2"
"0069.0000000";"69     ";"S";"0220400";"0"
"0069.0000000";"69     ";"S";"0220700";"1"
"0069.0000000";"69     ";"S";"0243400";"2"
"0069.0000000";"69     ";"S";"0243500";"2"
"0069.0000000";"69     ";"S";"0243900";"2"
"0069.0000000";"69     ";"S";"0305500";"0"
"0069.0000000";"69     ";"S";"0343500";"2"
"0069.0000000";"69     ";"S";"0346000";"0"
"0069.0000000";"69     ";"S";"0349500";"1"
"0069.0000000";"69     ";"S";"0357400";"0"
"0069.0000000";"69     ";"S";"0402400";"1"
"1069.0000000";"69G    ";"B";"0060400";"3"
"1069.0000000";"69G    ";"B";"0060500";"3"
"1069.0000000";"69G    ";"B";"0227200";"3"
"1069.0000000";"69G    ";"B";"0302800";"3"
"1069.0000000";"69G    ";"B";"0305500";"1"
"1069.0000000";"69G    ";"B";"0305800";"3"
"1069.0000000";"69G    ";"B";"0363700";"3"
"1069.0000000";"69G    ";"B";"0402200";"2"
"1069.0000000";"69G    ";"B";"0402300";"3"
"1069.0000000";"69G    ";"K";"0005500";"2"
"1069.0000000";"69G    ";"K";"0035400";"2"
"1069.0000000";"69G    ";"K";"0043000";"2"
"1069.0000000";"69G    ";"K";"0043100";"1"
"1069.0000000";"69G    ";"K";"0051500";"2"
"1069.0000000";"69G    ";"K";"0052000";"1"
"1069.0000000";"69G    ";"K";"0057400";"2"
"1069.0000000";"69G    ";"K";"0064200";"0"
"1069.0000000";"69G    ";"K";"0068600";"2"
"1069.0000000";"69G    ";"K";"0071400";"2"
"1069.0000000";"69G    ";"K";"0071500";"2"
"1069.0000000";"69G    ";"K";"0073600";"2"
"1069.0000000";"69G    ";"K";"0075200";"2"
"1069.0000000";"69G    ";"K";"0081595";"2"
"1069.0000000";"69G    ";"K";"0081600";"0"
"1069.0000000";"69G    ";"K";"0083100";"1"
"1069.0000000";"69G    ";"K";"0086100";"0"
"1069.0000000";"69G    ";"K";"0087200";"1"
"1069.0000000";"69G    ";"K";"0087400";"2"
"1069.0000000";"69G    ";"K";"0088800";"2"
"1069.0000000";"69G    ";"K";"0093900";"2"
"1069.0000000";"69G    ";"K";"0099200";"2"
"1069.0000000";"69G    ";"K";"0132600";"0"
"1069.0000000";"69G    ";"K";"0132650";"2"
"1069.0000000";"69G    ";"K";"0142500";"2"
"1069.0000000";"69G    ";"K";"0146795";"2"
"1069.0000000";"69G    ";"K";"0152400";"1"
"1069.0000000";"69G    ";"K";"0173800";"0"
"1069.0000000";"69G    ";"K";"0182700";"2"
"1069.0000000";"69G    ";"K";"0189100";"2"
"1069.0000000";"69G    ";"K";"0191000";"2"
"1069.0000000";"69G    ";"K";"0191200";"2"
"1069.0000000";"69G    ";"K";"0194900";"2"
"1069.0000000";"69G    ";"K";"0197900";"2"
"1069.0000000";"69G    ";"K";"0202600";"2"
"1069.0000000";"69G    ";"K";"0207300";"1"
"1069.0000000";"69G    ";"K";"0221500";"2"
"1069.0000000";"69G    ";"K";"0227700";"2"
"1069.0000000";"69G    ";"K";"0228100";"2"
"1069.0000000";"69G    ";"K";"0241900";"2"
"1069.0000000";"69G    ";"K";"0248300";"1"
"1069.0000000";"69G    ";"K";"0249700";"2"
"1069.0000000";"69G    ";"K";"0256500";"2"
"1069.0000000";"69G    ";"K";"0256600";"2"
"1069.0000000";"69G    ";"K";"0256900";"2"
"1069.0000000";"69G    ";"K";"0259100";"2"
"1069.0000000";"69G    ";"K";"0270100";"2"
"1069.0000000";"69G    ";"K";"0302400";"0"
"1069.0000000";"69G    ";"K";"0304300";"2"
"1069.0000000";"69G    ";"K";"0312700";"2"
"1069.0000000";"69G    ";"K";"0315800";"2"
"1069.0000000";"69G    ";"K";"0325200";"2"
"1069.0000000";"69G    ";"K";"0325700";"2"
"1069.0000000";"69G    ";"K";"0334700";"2"
"1069.0000000";"69G    ";"K";"0345300";"2"
"1069.0000000";"69G    ";"K";"0345400";"1"
"1069.0000000";"69G    ";"K";"0357400";"2"
"1069.0000000";"69G    ";"K";"0366100";"2"
"1069.0000000";"69G    ";"K";"0366200";"2"
"1069.0000000";"69G    ";"K";"0392200";"1"
"1069.0000000";"69G    ";"K";"0415000";"2"
"1069.0000000";"69G    ";"K";"0417200";"2"
"1069.0000000";"69G    ";"K";"0421600";"2"
"1069.0000000";"69G    ";"K";"0434500";"1"
"1069.0000000";"69G    ";"K";"0434800";"1"
"1069.0000000";"69G    ";"K";"0435300";"1"
"1069.0000000";"69G    ";"K";"0435700";"1"
"1069.0000000";"69G    ";"K";"0436700";"2"
"1069.0000000";"69G    ";"K";"0444100";"0"
"1069.0000000";"69G    ";"M";"1000146";"2"
"1069.0000000";"69G    ";"M";"1000171";"2"
"1069.0000000";"69G    ";"M";"1000283";"2"
"1069.0000000";"69G    ";"M";"1000284";"2"
"1069.0000000";"69G    ";"M";"1000289";"2"
"1069.0000000";"69G    ";"M";"1000427";"2"
"1069.0000000";"69G    ";"M";"1000434";"2"
"1069.0000000";"69G    ";"M";"1000447";"2"
"1069.0000000";"69G    ";"M";"1000473";"2"
"1069.0000000";"69G    ";"M";"1000499";"2"
"1069.0000000";"69G    ";"M";"2000001";"2"
"1069.0000000";"69G    ";"M";"2000002";"2"
"1069.0000000";"69G    ";"S";"0029300";"1"
"1069.0000000";"69G    ";"S";"0059200";"2"
"1069.0000000";"69G    ";"S";"0121600";"2"
"1069.0000000";"69G    ";"S";"0122000";"2"
"1069.0000000";"69G    ";"S";"0122200";"0"
"1069.0000000";"69G    ";"S";"0133600";"2"
"1069.0000000";"69G    ";"S";"0220400";"0"
"1069.0000000";"69G    ";"S";"0220700";"1"
"1069.0000000";"69G    ";"S";"0243400";"2"
"1069.0000000";"69G    ";"S";"0243500";"2"
"1069.0000000";"69G    ";"S";"0243900";"2"
"1069.0000000";"69G    ";"S";"0305500";"0"
"1069.0000000";"69G    ";"S";"0343500";"2"
"1069.0000000";"69G    ";"S";"0346000";"0"
"1069.0000000";"69G    ";"S";"0349500";"1"
"1069.0000000";"69G    ";"S";"0357400";"0"
"1069.0000000";"69G    ";"S";"0402400";"1"
"0006.0000030";"6Fe    ";"B";"0000100";"3"
"0006.0000030";"6Fe    ";"B";"0000300";"0"
"0006.0000030";"6Fe    ";"B";"0000600";"0"
"0006.0000030";"6Fe    ";"B";"0000700";"3"
"0006.0000030";"6Fe    ";"B";"0000800";"0"
"0006.0000030";"6Fe    ";"B";"0009500";"3"
"0006.0000030";"6Fe    ";"B";"0025200";"0"
"0006.0000030";"6Fe    ";"B";"0025300";"0"
"0006.0000030";"6Fe    ";"B";"0025400";"0"
"0006.0000030";"6Fe    ";"B";"0060400";"2"
"0006.0000030";"6Fe    ";"B";"0096900";"2"
"0006.0000030";"6Fe    ";"B";"0097200";"2"
"0006.0000030";"6Fe    ";"B";"0165000";"1"
"0006.0000030";"6Fe    ";"B";"0174200";"3"
"0006.0000030";"6Fe    ";"B";"0213300";"3"
"0006.0000030";"6Fe    ";"B";"0217500";"0"
"0006.0000030";"6Fe    ";"B";"0227200";"2"
"0006.0000030";"6Fe    ";"B";"0287100";"0"
