REGION; NAISTYP_SORT; NAISTYP; SISF_NR; VORH; QUELLE_BA
"M";"0007.0010002";"7b collin";"0336200";"c";"PW19"
"M";"0007.0010002";"7b collin";"0346500";"c";"PJ JB MF"
"M";"0007.0010002";"7b collin";"0363700";"c";"PW19"
"M";"0007.0010002";"7b collin";"0402300";"c";"PJ JB MF"
"M";"0007.0010002";"7b collin";"0413600";"c";"PW19"
"M";"0007.0010002";"7b collin";"0419600";"c";"PA19"
"M";"0007.0010002";"7b collin";"0421400";"c";"PJ JB MF"
"M";"0007.1000001";"7* collin";"0000100";"c";"PJ JB MF"
"M";"0007.1000001";"7* collin";"0009500";"c";"PJ JB MF"
"M";"0007.1000001";"7* collin";"0060400";"c";"PJ JB MF"
"M";"0007.1000001";"7* collin";"0096900";"b";"PJ JB MF"
"M";"0007.1000001";"7* collin";"0097200";"c";"PJ JB MF"
"M";"0007.1000001";"7* collin";"0213300";"c";"PW19"
"M";"0007.1000001";"7* collin";"0227200";"c";"PJ JB MF"
"M";"0007.1000001";"7* collin";"0306100";"b";"PJ JB MF"
"M";"0007.1000001";"7* collin";"0317500";"c";"PJ JB MF"
"M";"0007.1000001";"7* collin";"0328400";"b";"PJ JB MF"
"M";"0007.1000001";"7* collin";"0330600";"c";"PJ JB MF"
"M";"0007.1000001";"7* collin";"0335600";"c";"To18n"
"M";"0007.1000001";"7* collin";"0335900";"b";"PJ JB MF"
"M";"0007.1000001";"7* collin";"0336100";"b";"PJ JB MF"
"M";"0007.1000001";"7* collin";"0336200";"c";"PW19"
"M";"0007.1000001";"7* collin";"0346500";"c";"PJ JB MF"
"M";"0007.1000001";"7* collin";"0363700";"c";"PJ JB MF"
"M";"0007.1000001";"7* collin";"0402300";"c";"PJ JB MF"
"M";"0007.1000001";"7* collin";"0413600";"c";"PW19"
"M";"0007.1000001";"7* collin";"0421400";"c";"PJ JB MF"
"M";"0009.0010001";"9a collin";"0000100";"c";"PJ JB MF"
"M";"0009.0010001";"9a collin";"0000300";"c";"PJ JB MF"
"M";"0009.0010001";"9a collin";"0000600";"c";"PJ JB MF"
"M";"0009.0010001";"9a collin";"0000700";"a";"PJ JB MF"
"M";"0009.0010001";"9a collin";"0009500";"c";"PJ JB MF"
"M";"0009.0010001";"9a collin";"0025300";"c";"PJ JB MF"
"M";"0009.0010001";"9a collin";"0060400";"c";"PJ JB MF"
"M";"0009.0010001";"9a collin";"0096900";"a";"PJ JB MF"
"M";"0009.0010001";"9a collin";"0097760";"c";"PA19"
"M";"0009.0010001";"9a collin";"0121610";"c";"PA19"
"M";"0009.0010001";"9a collin";"0165000";"c";"PJ JB MF"
"M";"0009.0010001";"9a collin";"0174200";"b";"PJ JB MF"
"M";"0009.0010001";"9a collin";"0174300";"c";"To18n"
"M";"0009.0010001";"9a collin";"0213300";"c";"To18n"
"M";"0009.0010001";"9a collin";"0217500";"c";"PJ JB MF"
"M";"0009.0010001";"9a collin";"0252900";"c";"To18n"
"M";"0009.0010001";"9a collin";"0287100";"c";"To18n"
"M";"0009.0010001";"9a collin";"0293550";"c";"PA19"
"M";"0009.0010001";"9a collin";"0305900";"c";"PW19"
"M";"0009.0010001";"9a collin";"0306100";"b";"PJ JB MF"
"M";"0009.0010001";"9a collin";"0317500";"c";"PJ JB MF"
"M";"0009.0010001";"9a collin";"0328400";"a";"PJ JB MF"
"M";"0009.0010001";"9a collin";"0329700";"c";"PJ JB MF"
"M";"0009.0010001";"9a collin";"0335300";"c";"To18n"
"M";"0009.0010001";"9a collin";"0335600";"c";"To18n"
"M";"0009.0010001";"9a collin";"0335800";"c";"To18n"
"M";"0009.0010001";"9a collin";"0335900";"a";"PJ JB MF"
"M";"0009.0010001";"9a collin";"0346500";"b";"PJ JB MF"
"M";"0009.0010001";"9a collin";"0363700";"c";"PJ JB MF"
"M";"0009.0010001";"9a collin";"0402200";"c";"PJ JB MF"
"M";"0009.0010001";"9a collin";"0402300";"c";"PJ JB MF"
"M";"0009.0010001";"9a collin";"0402500";"c";"PJ JB MF"
"M";"0009.0010001";"9a collin";"0402700";"c";"PJ JB MF"
"M";"0009.0010001";"9a collin";"0413600";"c";"PJ JB MF"
"M";"0009.0010001";"9a collin";"0419600";"c";"PA19"
"M";"0009.0010001";"9a collin";"0421400";"a";"PJ JB MF"
"M";"0009.0010001";"9a collin";"0421500";"a";"PJ JB MF"
"M";"0009.0010001";"9a collin";"0421550";"c";"PA19"
"M";"0009.0010001";"9a collin";"0433000";"c";"PJ JB MF"
"M";"0009.0140001";"9w collin";"0000300";"c";"PJ JB MF"
"M";"0009.0140001";"9w collin";"0000600";"c";"PJ JB MF"
"M";"0009.0140001";"9w collin";"0000700";"c";"PJ JB MF"
"M";"0009.0140001";"9w collin";"0009500";"c";"PJ JB MF"
"M";"0009.0140001";"9w collin";"0060400";"c";"PJ JB MF"
"M";"0009.0140001";"9w collin";"0096900";"a";"PJ JB MF"
"M";"0009.0140001";"9w collin";"0121610";"c";"PA19"
"M";"0009.0140001";"9w collin";"0174200";"b";"PJ JB MF"
"M";"0009.0140001";"9w collin";"0174300";"c";"To18n"
"M";"0009.0140001";"9w collin";"0213300";"c";"PW19"
"M";"0009.0140001";"9w collin";"0217500";"c";"PW19"
"M";"0009.0140001";"9w collin";"0252900";"c";"PW19"
"M";"0009.0140001";"9w collin";"0287100";"c";"To18n"
"M";"0009.0140001";"9w collin";"0305900";"c";"PW19"
"M";"0009.0140001";"9w collin";"0306100";"c";"PJ JB MF"
"M";"0009.0140001";"9w collin";"0317500";"c";"PJ JB MF"
"M";"0009.0140001";"9w collin";"0328400";"b";"PJ JB MF"
"M";"0009.0140001";"9w collin";"0335600";"c";"To18n"
"M";"0009.0140001";"9w collin";"0335800";"c";"To18n"
"M";"0009.0140001";"9w collin";"0335900";"a";"PJ JB MF"
"M";"0009.0140001";"9w collin";"0346500";"b";"PJ JB MF"
"M";"0009.0140001";"9w collin";"0363700";"c";"PJ JB MF"
"M";"0009.0140001";"9w collin";"0402200";"b";"PJ JB MF"
"M";"0009.0140001";"9w collin";"0402300";"c";"PJ JB MF"
"M";"0009.0140001";"9w collin";"0402500";"c";"PJ JB MF"
"M";"0009.0140001";"9w collin";"0402700";"b";"PJ JB MF"
"M";"0009.0140001";"9w collin";"0402750";"c";"PW19"
"M";"0009.0140001";"9w collin";"0413600";"c";"PJ JB MF"
"M";"0009.0140001";"9w collin";"0421400";"a";"PJ JB MF"
"M";"0009.0140001";"9w collin";"0421500";"a";"PJ JB MF"
"M";"0009.0140001";"9w collin";"0433000";"c";"PJ JB MF"
"M";"0010.0010001";"10a collin";"0000300";"b";"PJ JB MF"
"M";"0010.0010001";"10a collin";"0000600";"b";"PJ JB MF"
"M";"0010.0010001";"10a collin";"0000700";"c";"PJ JB MF"
"M";"0010.0010001";"10a collin";"0009500";"c";"PJ JB MF"
"M";"0010.0010001";"10a collin";"0060400";"c";"PJ JB MF"
"M";"0010.0010001";"10a collin";"0096900";"a";"PJ JB MF"
"M";"0010.0010001";"10a collin";"0121610";"c";"PA19"
"M";"0010.0010001";"10a collin";"0174200";"b";"PJ JB MF"
"M";"0010.0010001";"10a collin";"0174300";"c";"To18n"
"M";"0010.0010001";"10a collin";"0213300";"c";"PW19"
"M";"0010.0010001";"10a collin";"0217500";"c";"PW19"
"M";"0010.0010001";"10a collin";"0252900";"c";"PJ JB MF"
"M";"0010.0010001";"10a collin";"0287100";"c";"To18n"
"M";"0010.0010001";"10a collin";"0293550";"c";"PA19"
"M";"0010.0010001";"10a collin";"0305900";"c";"PJ JB MF"
"M";"0010.0010001";"10a collin";"0306100";"c";"PJ JB MF"
"M";"0010.0010001";"10a collin";"0317500";"c";"PJ JB MF"
"M";"0010.0010001";"10a collin";"0328400";"c";"PJ JB MF"
"M";"0010.0010001";"10a collin";"0335300";"c";"PJ JB MF"
"M";"0010.0010001";"10a collin";"0335600";"c";"To18n"
"M";"0010.0010001";"10a collin";"0335800";"c";"To18n"
"M";"0010.0010001";"10a collin";"0335900";"a";"PJ JB MF"
"M";"0010.0010001";"10a collin";"0336000";"c";"PJ JB MF"
"M";"0010.0010001";"10a collin";"0346500";"b";"PJ JB MF"
"M";"0010.0010001";"10a collin";"0363700";"c";"PJ JB MF"
"M";"0010.0010001";"10a collin";"0402200";"c";"PJ JB MF"
"M";"0010.0010001";"10a collin";"0402300";"c";"PJ JB MF"
"M";"0010.0010001";"10a collin";"0402500";"b";"PJ JB MF"
"M";"0010.0010001";"10a collin";"0402700";"c";"PJ JB MF"
"M";"0010.0010001";"10a collin";"0413600";"c";"PJ JB MF"
"M";"0010.0010001";"10a collin";"0421400";"a";"PJ JB MF"
"M";"0010.0010001";"10a collin";"0421500";"a";"PJ JB MF"
"M";"0010.0010001";"10a collin";"0421550";"c";"PA19"
"M";"0010.0010001";"10a collin";"0433000";"c";"PJ JB MF"
"M";"0010.0140001";"10w collin";"0000300";"b";"PJ JB MF"
"M";"0010.0140001";"10w collin";"0000600";"b";"PJ JB MF"
"M";"0010.0140001";"10w collin";"0000700";"c";"PJ JB MF"
"M";"0010.0140001";"10w collin";"0009500";"c";"PJ JB MF"
"M";"0010.0140001";"10w collin";"0060400";"c";"PJ JB MF"
"M";"0010.0140001";"10w collin";"0096900";"a";"PJ JB MF"
"M";"0010.0140001";"10w collin";"0121610";"c";"PA19"
"M";"0010.0140001";"10w collin";"0174200";"b";"PJ JB MF"
"M";"0010.0140001";"10w collin";"0174300";"c";"To18n"
"M";"0010.0140001";"10w collin";"0252900";"c";"PJ JB MF"
"M";"0010.0140001";"10w collin";"0287100";"c";"To18n"
"M";"0010.0140001";"10w collin";"0305900";"c";"PJ JB MF"
"M";"0010.0140001";"10w collin";"0306100";"c";"PJ JB MF"
"M";"0010.0140001";"10w collin";"0317500";"c";"PJ JB MF"
"M";"0010.0140001";"10w collin";"0328400";"c";"PJ JB MF"
"M";"0010.0140001";"10w collin";"0335300";"c";"PJ JB MF"
"M";"0010.0140001";"10w collin";"0335600";"c";"To18n"
"M";"0010.0140001";"10w collin";"0335800";"c";"To18n"
"M";"0010.0140001";"10w collin";"0335900";"a";"PJ JB MF"
"M";"0010.0140001";"10w collin";"0336000";"c";"PJ JB MF"
"M";"0010.0140001";"10w collin";"0346500";"b";"PJ JB MF"
"M";"0010.0140001";"10w collin";"0363700";"c";"PJ JB MF"
"M";"0010.0140001";"10w collin";"0402200";"c";"PJ JB MF"
"M";"0010.0140001";"10w collin";"0402300";"c";"PJ JB MF"
"M";"0010.0140001";"10w collin";"0402500";"b";"PJ JB MF"
"M";"0010.0140001";"10w collin";"0402700";"c";"PJ JB MF"
"M";"0010.0140001";"10w collin";"0402750";"c";"PW19"
"M";"0010.0140001";"10w collin";"0413600";"c";"PJ JB MF"
"M";"0010.0140001";"10w collin";"0421400";"a";"PJ JB MF"
"M";"0010.0140001";"10w collin";"0421500";"a";"PJ JB MF"
"M";"0010.0140001";"10w collin";"0433000";"c";"PJ JB MF"
"M";"0011.0000001";"11 collin";"0000100";"c";"To18b"
"M";"0011.0000001";"11 collin";"0000300";"c";"To18b"
"M";"0011.0000001";"11 collin";"0000600";"c";"To18b"
"M";"0011.0000001";"11 collin";"0000700";"c";"To18b"
"M";"0011.0000001";"11 collin";"0000800";"c";"To18b"
"M";"0011.0000001";"11 collin";"0009500";"c";"PJ JB MF"
"M";"0011.0000001";"11 collin";"0025300";"c";"PJ JB MF"
"M";"0011.0000001";"11 collin";"0060400";"c";"PJ JB MF"
"M";"0011.0000001";"11 collin";"0096900";"b";"To18b"
"M";"0011.0000001";"11 collin";"0097760";"c";"PA19"
"M";"0011.0000001";"11 collin";"0121610";"c";"PA19"
"M";"0011.0000001";"11 collin";"0165000";"c";"PJ JB MF"
"M";"0011.0000001";"11 collin";"0174200";"a";"PJ JB MF"
"M";"0011.0000001";"11 collin";"0174300";"c";"To18n"
"M";"0011.0000001";"11 collin";"0213300";"c";"To18n"
"M";"0011.0000001";"11 collin";"0217500";"c";"PJ JB MF"
"M";"0011.0000001";"11 collin";"0217510";"c";"PA19"
"M";"0011.0000001";"11 collin";"0252900";"c";"To18n"
"M";"0011.0000001";"11 collin";"0287100";"c";"To18n"
"M";"0011.0000001";"11 collin";"0293550";"c";"PA19"
"M";"0011.0000001";"11 collin";"0306100";"b";"PJ JB MF"
"M";"0011.0000001";"11 collin";"0317500";"c";"PJ JB MF"
"M";"0011.0000001";"11 collin";"0328400";"a";"To18b"
"M";"0011.0000001";"11 collin";"0329700";"c";"PJ JB MF"
"M";"0011.0000001";"11 collin";"0335300";"c";"To18n"
"M";"0011.0000001";"11 collin";"0335600";"c";"To18n"
"M";"0011.0000001";"11 collin";"0335800";"c";"To18n"
"M";"0011.0000001";"11 collin";"0335900";"b";"PJ JB MF"
"M";"0011.0000001";"11 collin";"0336100";"b";"PJ JB MF"
"M";"0011.0000001";"11 collin";"0346500";"c";"PJ JB MF"
"M";"0011.0000001";"11 collin";"0363700";"c";"PJ JB MF"
"M";"0011.0000001";"11 collin";"0402200";"c";"PJ JB MF"
"M";"0011.0000001";"11 collin";"0402300";"c";"PJ JB MF"
"M";"0011.0000001";"11 collin";"0402700";"c";"To18n"
"M";"0011.0000001";"11 collin";"0413600";"c";"PJ JB MF"
"M";"0011.0000001";"11 collin";"0421400";"c";"To18b"
"M";"0011.0000001";"11 collin";"0421500";"c";"PJ JB MF"
"M";"0011.0000001";"11 collin";"0421550";"c";"PA19"
"M";"0011.0000001";"11 collin";"0432900";"c";"PJ JB MF"
"M";"0011.0000001";"11 collin";"0433000";"c";"PJ JB MF"
"M";"0013.0010001";"13a collin";"0000300";"c";"PJ JB MF"
"M";"0013.0010001";"13a collin";"0000600";"c";"PJ JB MF"
"M";"0013.0010001";"13a collin";"0000700";"a";"PJ JB MF"
"M";"0013.0010001";"13a collin";"0009500";"c";"PJ JB MF"
"M";"0013.0010001";"13a collin";"0060400";"c";"PJ JB MF"
"M";"0013.0010001";"13a collin";"0096900";"b";"PJ JB MF"
"M";"0013.0010001";"13a collin";"0165000";"c";"PJ JB MF"
"M";"0013.0010001";"13a collin";"0174200";"b";"PJ JB MF"
"M";"0013.0010001";"13a collin";"0174300";"c";"To18n"
"M";"0013.0010001";"13a collin";"0213300";"c";"PW19"
"M";"0013.0010001";"13a collin";"0217500";"c";"PJ JB MF"
"M";"0013.0010001";"13a collin";"0306100";"b";"PJ JB MF"
"M";"0013.0010001";"13a collin";"0317500";"c";"PJ JB MF"
"M";"0013.0010001";"13a collin";"0328400";"a";"PJ JB MF"
"M";"0013.0010001";"13a collin";"0329700";"c";"PJ JB MF"
"M";"0013.0010001";"13a collin";"0335600";"c";"To18n"
"M";"0013.0010001";"13a collin";"0335800";"c";"To18n"
"M";"0013.0010001";"13a collin";"0335900";"a";"PJ JB MF"
"M";"0013.0010001";"13a collin";"0346500";"b";"PJ JB MF"
"M";"0013.0010001";"13a collin";"0363700";"c";"PJ JB MF"
"M";"0013.0010001";"13a collin";"0402200";"c";"PJ JB MF"
"M";"0013.0010001";"13a collin";"0402300";"c";"PW19"
"M";"0013.0010001";"13a collin";"0402500";"c";"PJ JB MF"
"M";"0013.0010001";"13a collin";"0402700";"c";"PJ JB MF"
"M";"0013.0010001";"13a collin";"0413600";"c";"PJ JB MF"
"M";"0013.0010001";"13a collin";"0421400";"a";"PJ JB MF"
"M";"0013.0010001";"13a collin";"0421500";"a";"PJ JB MF"
"M";"0013.0010001";"13a collin";"0433000";"c";"PJ JB MF"
"M";"0013.0050001";"13e collin";"0000300";"b";"PJ JB MF"
"M";"0013.0050001";"13e collin";"0000600";"b";"PJ JB MF"
"M";"0013.0050001";"13e collin";"0000700";"c";"PJ JB MF"
"M";"0013.0050001";"13e collin";"0009500";"c";"PJ JB MF"
"M";"0013.0050001";"13e collin";"0060400";"c";"PJ JB MF"
"M";"0013.0050001";"13e collin";"0096900";"b";"PJ JB MF"
"M";"0013.0050001";"13e collin";"0174200";"b";"PJ JB MF"
"M";"0013.0050001";"13e collin";"0174300";"c";"To18n"
"M";"0013.0050001";"13e collin";"0217500";"c";"PW19"
"M";"0013.0050001";"13e collin";"0252900";"c";"PJ JB MF"
"M";"0013.0050001";"13e collin";"0287100";"c";"To18n"
"M";"0013.0050001";"13e collin";"0305900";"c";"PJ JB MF"
"M";"0013.0050001";"13e collin";"0306100";"c";"PJ JB MF"
"M";"0013.0050001";"13e collin";"0317500";"c";"PJ JB MF"
"M";"0013.0050001";"13e collin";"0328400";"c";"PJ JB MF"
"M";"0013.0050001";"13e collin";"0335300";"c";"PJ JB MF"
"M";"0013.0050001";"13e collin";"0335800";"c";"To18n"
"M";"0013.0050001";"13e collin";"0335900";"a";"PJ JB MF"
"M";"0013.0050001";"13e collin";"0336000";"c";"PJ JB MF"
"M";"0013.0050001";"13e collin";"0346500";"b";"PJ JB MF"
"M";"0013.0050001";"13e collin";"0363700";"c";"PJ JB MF"
"M";"0013.0050001";"13e collin";"0402200";"c";"PJ JB MF"
"M";"0013.0050001";"13e collin";"0402300";"c";"PW19"
"M";"0013.0050001";"13e collin";"0402500";"b";"PJ JB MF"
"M";"0013.0050001";"13e collin";"0402700";"c";"PJ JB MF"
"M";"0013.0050001";"13e collin";"0413600";"c";"PJ JB MF"
"M";"0013.0050001";"13e collin";"0421400";"a";"PJ JB MF"
"M";"0013.0050001";"13e collin";"0421500";"a";"PJ JB MF"
"M";"0013.0050001";"13e collin";"0433000";"c";"PJ JB MF"
"M";"0014.0000001";"14 collin";"0000300";"b";"PJ JB MF"
"M";"0014.0000001";"14 collin";"0000600";"b";"PJ JB MF"
"M";"0014.0000001";"14 collin";"0009500";"c";"PJ JB MF"
"M";"0014.0000001";"14 collin";"0060400";"c";"PJ JB MF"
"M";"0014.0000001";"14 collin";"0096900";"c";"PJ JB MF"
"M";"0014.0000001";"14 collin";"0174200";"c";"PJ JB MF"
"M";"0014.0000001";"14 collin";"0174300";"c";"To18n"
"M";"0014.0000001";"14 collin";"0217500";"c";"PW19"
"M";"0014.0000001";"14 collin";"0252900";"c";"PJ JB MF"
"M";"0014.0000001";"14 collin";"0287100";"c";"To18n"
"M";"0014.0000001";"14 collin";"0305900";"c";"PJ JB MF"
"M";"0014.0000001";"14 collin";"0306100";"c";"PW19"
"M";"0014.0000001";"14 collin";"0317500";"c";"PJ JB MF"
"M";"0014.0000001";"14 collin";"0328400";"c";"PJ JB MF"
"M";"0014.0000001";"14 collin";"0335300";"c";"PJ JB MF"
"M";"0014.0000001";"14 collin";"0335600";"c";"To18n"
"M";"0014.0000001";"14 collin";"0335800";"b";"To18n"
"M";"0014.0000001";"14 collin";"0335900";"a";"PJ JB MF"
"M";"0014.0000001";"14 collin";"0336000";"a";"PJ JB MF"
"M";"0014.0000001";"14 collin";"0346500";"b";"PJ JB MF"
"M";"0014.0000001";"14 collin";"0402200";"c";"PJ JB MF"
"M";"0014.0000001";"14 collin";"0402300";"c";"PW19"
"M";"0014.0000001";"14 collin";"0402500";"b";"PJ JB MF"
"M";"0014.0000001";"14 collin";"0402700";"c";"PJ JB MF"
"M";"0014.0000001";"14 collin";"0402750";"c";"PW19"
"M";"0014.0000001";"14 collin";"0413600";"c";"PJ JB MF"
"M";"0014.0000001";"14 collin";"0421400";"a";"PJ JB MF"
"M";"0014.0000001";"14 collin";"0421500";"a";"PJ JB MF"
"M";"0014.0000001";"14 collin";"0433000";"c";"PJ JB MF"
"M";"0015.0000001";"15 collin";"0000300";"c";"PJ JB MF"
"M";"0015.0000001";"15 collin";"0000600";"c";"PJ JB MF"
"M";"0015.0000001";"15 collin";"0009500";"c";"PJ JB MF"
"M";"0015.0000001";"15 collin";"0060400";"c";"PJ JB MF"
"M";"0015.0000001";"15 collin";"0096900";"c";"PJ JB MF"
"M";"0015.0000001";"15 collin";"0097200";"c";"PJ JB MF"
"M";"0015.0000001";"15 collin";"0174200";"c";"PJ JB MF"
"M";"0015.0000001";"15 collin";"0174300";"c";"To18n"
"M";"0015.0000001";"15 collin";"0252900";"c";"PJ JB MF"
"M";"0015.0000001";"15 collin";"0287100";"c";"To18n"
"M";"0015.0000001";"15 collin";"0305900";"c";"PJ JB MF"
"M";"0015.0000001";"15 collin";"0306100";"c";"PW19"
"M";"0015.0000001";"15 collin";"0317500";"c";"To18b"
"M";"0015.0000001";"15 collin";"0328400";"c";"PJ JB MF"
"M";"0015.0000001";"15 collin";"0335300";"c";"PJ JB MF"
"M";"0015.0000001";"15 collin";"0335600";"c";"To18n"
"M";"0015.0000001";"15 collin";"0335800";"b";"To18n"
"M";"0015.0000001";"15 collin";"0335900";"a";"To18b"
"M";"0015.0000001";"15 collin";"0336000";"a";"To18b"
"M";"0015.0000001";"15 collin";"0346500";"b";"PJ JB MF"
"M";"0015.0000001";"15 collin";"0402200";"c";"PJ JB MF"
"M";"0015.0000001";"15 collin";"0402500";"b";"PJ JB MF"
"M";"0015.0000001";"15 collin";"0402700";"c";"PJ JB MF"
"M";"0015.0000001";"15 collin";"0402750";"c";"PW19"
"M";"0015.0000001";"15 collin";"0413600";"c";"PJ JB MF"
"M";"0015.0000001";"15 collin";"0421400";"a";"PJ JB MF"
"M";"0015.0000001";"15 collin";"0421500";"b";"PJ JB MF"
"M";"0015.0000001";"15 collin";"0433000";"c";"PJ JB MF"
"M";"0017.0000001";"17 collin";"0000300";"c";"PJ JB MF"
"M";"0017.0000001";"17 collin";"0000600";"c";"PJ JB MF"
"M";"0017.0000001";"17 collin";"0009500";"c";"PJ JB MF"
"M";"0017.0000001";"17 collin";"0060400";"c";"PJ JB MF"
"M";"0017.0000001";"17 collin";"0096900";"c";"PJ JB MF"
"M";"0017.0000001";"17 collin";"0174200";"c";"PJ JB MF"
"M";"0017.0000001";"17 collin";"0174300";"c";"To18n"
"M";"0017.0000001";"17 collin";"0317500";"c";"PJ JB MF"
"M";"0017.0000001";"17 collin";"0328400";"c";"PJ JB MF"
"M";"0017.0000001";"17 collin";"0335800";"c";"To18n"
"M";"0017.0000001";"17 collin";"0335900";"b";"PJ JB MF"
"M";"0017.0000001";"17 collin";"0336000";"c";"PJ JB MF"
"M";"0017.0000001";"17 collin";"0346500";"c";"PJ JB MF"
"M";"0017.0000001";"17 collin";"0363700";"c";"PJ JB MF"
"M";"0017.0000001";"17 collin";"0402200";"b";"PJ JB MF"
"M";"0017.0000001";"17 collin";"0402300";"c";"PJ JB MF"
"M";"0017.0000001";"17 collin";"0402700";"c";"PJ JB MF"
"M";"0017.0000001";"17 collin";"0402750";"c";"PW19"
"M";"0017.0000001";"17 collin";"0413600";"b";"PJ JB MF"
"M";"0017.0000001";"17 collin";"0421400";"b";"PJ JB MF"
"M";"0017.0000001";"17 collin";"0421500";"c";"PJ JB MF"
"M";"0017.0000001";"17 collin";"0433000";"c";"PJ JB MF"
"M";"0022.0000001";"22 collin";"0000300";"c";"PJ JB MF"
"M";"0022.0000001";"22 collin";"0000600";"c";"PJ JB MF"
"M";"0022.0000001";"22 collin";"0000700";"c";"PJ JB MF"
"M";"0022.0000001";"22 collin";"0000800";"b";"PJ JB MF"
"M";"0022.0000001";"22 collin";"0009500";"b";"PJ JB MF"
"M";"0022.0000001";"22 collin";"0060400";"c";"PJ JB MF"
"M";"0022.0000001";"22 collin";"0096900";"c";"PJ JB MF"
"M";"0022.0000001";"22 collin";"0174200";"c";"PJ JB MF"
"M";"0022.0000001";"22 collin";"0174300";"c";"To18n"
"M";"0022.0000001";"22 collin";"0217500";"c";"PJ JB MF"
"M";"0022.0000001";"22 collin";"0328400";"c";"PJ JB MF"
"M";"0022.0000001";"22 collin";"0329700";"c";"PJ JB MF"
"M";"0022.0000001";"22 collin";"0335900";"c";"PJ JB MF"
"M";"0022.0000001";"22 collin";"0346500";"c";"PJ JB MF"
"M";"0022.0000001";"22 collin";"0363700";"c";"PJ JB MF"
"M";"0022.0000001";"22 collin";"0402200";"c";"PJ JB MF"
"M";"0022.0000001";"22 collin";"0402300";"c";"PJ JB MF"
"M";"0022.0000001";"22 collin";"0413600";"c";"PJ JB MF"
"M";"0022.0000001";"22 collin";"0421400";"b";"PJ JB MF"
"M";"0022.0000001";"22 collin";"0421500";"a";"PJ JB MF"
"M";"0022.0000001";"22 collin";"0433000";"b";"PJ JB MF"
"M";"0022.0000201";"22C collin";"0000300";"c";"PJ JB MF"
"M";"0022.0000201";"22C collin";"0000600";"c";"PJ JB MF"
"M";"0022.0000201";"22C collin";"0000700";"b";"PJ JB MF"
"M";"0022.0000201";"22C collin";"0000800";"b";"PJ JB MF"
"M";"0022.0000201";"22C collin";"0009500";"c";"PJ JB MF"
"M";"0022.0000201";"22C collin";"0060400";"c";"PJ JB MF"
"M";"0022.0000201";"22C collin";"0096900";"c";"PJ JB MF"
"M";"0022.0000201";"22C collin";"0174200";"c";"PJ JB MF"
"M";"0022.0000201";"22C collin";"0174300";"c";"To18n"
"M";"0022.0000201";"22C collin";"0217500";"c";"PJ JB MF"
"M";"0022.0000201";"22C collin";"0328400";"c";"PJ JB MF"
"M";"0022.0000201";"22C collin";"0335900";"b";"PJ JB MF"
"M";"0022.0000201";"22C collin";"0336100";"b";"PJ JB MF"
"M";"0022.0000201";"22C collin";"0346500";"c";"PJ JB MF"
"M";"0022.0000201";"22C collin";"0363700";"c";"PJ JB MF"
"M";"0022.0000201";"22C collin";"0402200";"c";"PJ JB MF"
"M";"0022.0000201";"22C collin";"0402300";"c";"PJ JB MF"
"M";"0022.0000201";"22C collin";"0413600";"c";"PJ JB MF"
"M";"0022.0000201";"22C collin";"0421400";"a";"PJ JB MF"
"M";"0022.0000201";"22C collin";"0421500";"a";"PJ JB MF"
"M";"0022.0000201";"22C collin";"0433000";"c";"PJ JB MF"
"M";"0025.0000001";"25 collin";"0000300";"c";"PJ JB MF"
"M";"0025.0000001";"25 collin";"0000600";"c";"PJ JB MF"
"M";"0025.0000001";"25 collin";"0000700";"c";"PJ JB MF"
"M";"0025.0000001";"25 collin";"0000800";"c";"PJ JB MF"
"M";"0025.0000001";"25 collin";"0009500";"b";"PJ JB MF"
"M";"0025.0000001";"25 collin";"0060400";"c";"PJ JB MF"
"M";"0025.0000001";"25 collin";"0096900";"c";"PJ JB MF"
"M";"0025.0000001";"25 collin";"0097200";"c";"PJ JB MF"
"M";"0025.0000001";"25 collin";"0174200";"c";"PJ JB MF"
"M";"0025.0000001";"25 collin";"0174300";"c";"To18n"
"M";"0025.0000001";"25 collin";"0217500";"c";"PJ JB MF"
"M";"0025.0000001";"25 collin";"0317500";"c";"PJ JB MF"
"M";"0025.0000001";"25 collin";"0328400";"b";"PJ JB MF"
"M";"0025.0000001";"25 collin";"0335900";"b";"PJ JB MF"
"M";"0025.0000001";"25 collin";"0346500";"c";"PJ JB MF"
"M";"0025.0000001";"25 collin";"0363700";"c";"PJ JB MF"
"M";"0025.0000001";"25 collin";"0402200";"c";"PJ JB MF"
"M";"0025.0000001";"25 collin";"0402300";"c";"PJ JB MF"
"M";"0025.0000001";"25 collin";"0413600";"b";"PJ JB MF"
"M";"0025.0000001";"25 collin";"0421400";"a";"PJ JB MF"
"M";"0025.0000001";"25 collin";"0421500";"a";"PJ JB MF"
"M";"0025.0000001";"25 collin";"0433000";"c";"PJ JB MF"
