id;clnr;x;y;ip5areproz;ip50proz;custom_forest_type_code;custom_transition_forest_type_code;forest_type_code;transition_forest_type_code;altitudinal_zones_1995_code;altitudinal_zones_2085_less_dry_code;altitudinal_zones_2085_dry_code;forest_ecoregion_code;silver_fir_area_code
36625;97767;2521995;1169002;0,00;11,60;N0008.0040000;;8d;;50;40;40;J;1
36626;97767;2521995;1169002;0,00;11,50;N0008.0010000;;8a;;50;40;40;J;1
36627;97767;2521995;1169002;100,00;76,90;N0008.0010000;N0012.0001200;8a;12S;50;40;40;J;1
36628;97771;2524000;1169013;78,70;82,50;N0009.0010000;N0035.0000000;9a;35;50;40;20;J;1
36629;97771;2524000;1169013;21,20;17,50;N0007.0010000;N0009.0010000;7a;9a;50;40;20;J;1
36630;97799;2537996;1169001;100,00;100,00;N0007.0001200;;7S;;40;20;20;M;1
36631;97803;2540000;1168998;0,00;4,80;N0030.0000000;;30;;40;20;20;M;1
36632;97803;2540000;1168998;100,00;95,20;N0007.0001200;;7S;;40;20;20;M;1
36633;97811;2543998;1169003;0,00;8,50;N0006.0000000;;6;;50;40;20;M;1
36634;97811;2543998;1169003;0,00;4,70;N0027.0000000;;27;;50;40;20;M;1
36635;97811;2543998;1169003;97,90;64,60;N0007.0001200;;7S;;50;40;20;M;1
36636;97811;2543998;1169003;2,10;22,20;N0007.0010000;;7a;;50;40;20;M;1
36637;97823;2550000;1168998;88,40;67,90;N0007.0010000;N0009.0010000;7a;9a;40;40;20;M;1
36638;97823;2550000;1168998;11,60;17,10;N0007.0001200;N0011.0000000;7S;11;40;40;20;M;1
36639;97823;2550000;1168998;0,00;15,00;N0007.0010000;N0009.0010000;7a;9a;40;40;20;M;1
36640;97875;2575999;1169003;100,00;71,30;N0008.0040000;;8d;;50;40;40;1;1
36641;97875;2575999;1169003;0,00;19,90;N0012.0010000;;12a;;50;40;40;1;1
36642;97875;2575999;1169003;0,00;8,80;N3005.0000000;;u-5;;50;40;40;1;1
36643;97879;2577995;1169005;96,10;65,00;N0027.0090000;;27h;;60;50;40;1;1
36644;97879;2577995;1169005;3,90;35,00;N0019.0070000;;19f;;60;50;40;1;1
36645;97891;2583999;1168993;100,00;100,00;N0049.0000000;N0050.0000000;49;50;60;50;40;1;1
36646;97923;2600006;1168997;100,00;81,60;N0018.0140000;;18w;;60;50;40;1;1
36647;97923;2600006;1168997;0,00;18,40;N1018.0140000;;18wG;;60;50;40;1;1
36648;97927;2601998;1168993;100,00;100,00;N0013.0010000;;13a;;60;40;40;1;1
36649;97931;2604001;1168998;100,00;100,00;N0053.0000002;;53Ta;;60;50;40;1;1
36650;97935;2605999;1168997;100,00;100,00;N0048.0000000;N0018.0000700;48;18M;60;40;40;1;1
36651;97939;2608000;1169000;17,40;20,60;N0020.0000000;;20;;60;40;40;1;1
36652;97939;2608000;1169000;0,00;12,00;N0027.0090000;;27h;;60;40;40;1;1
36653;97939;2608000;1169000;2,00;7,00;N0018.0000700;;18M;;60;40;40;1;1
36654;97939;2608000;1169000;0,00;4,90;N0018.0000000;N0048.0000000;18;48;60;40;40;1;1
36655;97939;2608000;1169000;80,70;55,60;N3005.0000000;;u-5;;60;40;40;1;1
36656;97943;2610003;1169002;0,00;5,00;N3001.0000000;;u-1;;60;40;40;1;1
36657;97943;2610003;1169002;100,00;90,40;N0012.0010000;N0018.0000700;12a;18M;60;40;40;1;1
36658;97943;2610003;1169002;0,00;4,60;N0012.0010000;N0018.0000700;12a;18M;60;40;40;1;1
36659;97995;2636012;1169014;100,00;58,20;N0018.0000700;;18M;;50;40;40;1;1
36660;97995;2636012;1169014;0,00;20,20;N0022.0000000;;22;;50;40;40;1;1
36661;97995;2636012;1169014;0,00;2,30;N0018.0000700;;18M;;50;40;40;1;1
36662;97995;2636012;1169014;0,00;19,40;N0018.0000030;;18Fe;;50;40;40;1;1
36663;97999;2637996;1169002;82,00;55,20;N3008.0000000;;u-8;;-10;81;50;1;1
36664;97999;2637996;1169002;17,90;34,10;N0060.1000000;;60*;;-10;81;50;1;1
36665;97999;2637996;1169002;0,00;6,10;N3008.0000000;;u-8;;-10;81;50;1;1
36666;97999;2637996;1169002;0,00;4,60;N3008.0000000;;u-8;;-10;81;50;1;1
36667;98027;2652005;1169008;100,00;100,00;N0053.0000000;;53;;90;60;40;1;1
36668;98043;2660001;1168997;100,00;100,00;N2007.0000000;;Prun;;-10;81;50;1;1
36669;98047;2661994;1169008;100,00;100,00;N0024.1000000;;24*;;60;40;40;1;1
36670;98051;2664002;1169009;37,10;29,40;N3011.0000000;;u-11;;50;40;40;1;1
36671;98051;2664002;1169009;62,90;70,60;N0019.0000030;;19Fe;;50;40;40;1;1
36672;98055;2665999;1169000;35,20;17,40;N0057.0000200;N2001.0000000;57C;AV;90;81;50;1;1
36673;98055;2665999;1169000;64,80;82,60;N2001.0000000;;AV;;90;81;50;1;1
36674;98095;2686001;1169008;0,80;26,10;N0047.0001600;;47H;;83;81;20;2b;3
36675;98095;2686001;1169008;33,00;16,60;N3011.0000000;;u-11;;83;81;20;2b;3
36676;98095;2686001;1169008;66,20;57,30;N0047.0001600;;47H;;83;81;20;2b;3
36677;98127;2702006;1169002;0,00;2,90;N3011.0000000;;u-11;;90;83;20;2b;3
36678;98127;2702006;1169002;100,00;97,10;N0057.0000200;N0058.0000000;57C;58;90;83;20;2b;3
36679;98135;2706000;1169000;75,90;69,30;N0057.0001400;;57V;;90;83;82;2b;3
36680;98135;2706000;1169000;24,10;30,70;N3008.0000000;;u-8;;90;83;82;2b;3
36681;98159;2718000;1169004;24,40;13,60;N0055.0000000;;55;;83;83;20;2b;3
36682;98159;2718000;1169004;0,00;2,30;N2001.0000000;;AV;;83;83;20;2b;3
36683;98159;2718000;1169004;75,60;65,60;N0055.0000000;N0057.0000020;55;57Bl;83;83;20;2b;3
36684;98159;2718000;1169004;0,00;7,70;N3011.0000000;;u-11;;83;83;20;2b;3
36685;98159;2718000;1169004;0,00;10,70;N3010.0000000;;u-10;;83;83;20;2b;3
36686;98207;2741996;1168999;5,50;27,20;N3010.0000000;;u-10;;83;83;20;2b;3
36687;98207;2741996;1168999;94,50;72,80;N0050.1000003;N0060.1000000;50*Re;60*;83;83;20;2b;3
36688;98255;2766002;1169006;13,90;11,20;N0055.0000000;N0055.1000000;55;55*;82;82;20;2b;2
36689;98255;2766002;1169006;0,00;2,40;N0055.0000000;N0053.1000000;55;53*;82;82;20;2b;2
36690;98255;2766002;1169006;86,10;86,40;N0055.0000000;N0054.0000100;55;54A;82;82;20;2b;2
36691;98259;2768002;1169003;100,00;100,00;N0057.0001800;N0057.0000020;57VM;57Bl;90;82;82;2b;2
36692;98263;2769999;1168992;25,90;54,20;N0053.1000010;;53*s;;100;82;83;3;3
36693;98263;2769999;1168992;74,10;45,80;N0067.0000000;;67;;100;82;83;3;3
36694;98267;2772001;1168994;100,00;100,00;N0059.0000400;;59E;;100;82;82;3;3
36695;98271;2774002;1169024;100,00;100,00;N0047.0001600;;47H;;83;82;20;3;3
36696;98275;2775994;1169002;100,00;100,00;N0058.0000200;;58C;;90;82;20;3;3
36697;98311;2793999;1169007;100,00;100,00;N0058.0000001;;58Lä;;90;83;20;3;3
36698;98315;2796003;1168998;75,50;91,90;N0059.0000600;;59L;;100;83;83;3;3
36699;98315;2796003;1168998;24,50;8,10;N3009.0000000;;u-9;;100;83;83;3;3
36700;98343;2810000;1168999;100,00;100,00;N0053.1000010;;53*s;;83;83;20;3;3
36701;98363;2819996;1169000;50,20;52,70;N0067.0000000;N0053.1000010;67;53*s;100;83;83;3;3
36702;98363;2819996;1169000;0,00;16,70;N0067.0000000;;67;;100;83;83;3;3
36703;98363;2819996;1169000;49,80;30,60;N0069.0000000;N0053.1000010;69;53*s;100;83;83;3;3
36704;98367;2822000;1169005;100,00;90,10;N0059.0000600;N0053.1000010;59L;53*s;100;83;83;3;3
36705;98367;2822000;1169005;0,00;9,90;N3008.0000000;;u-8;;100;83;83;3;3
36706;98383;2830003;1168998;19,20;31,00;N0055.1000000;N0054.0000000;55*;54;83;82;20;3;3
36707;98383;2830003;1168998;80,80;69,00;N0055.0000000;N0054.0000000;55;54;83;82;20;3;3
36708;99035;2508999;1167987;80,40;55,70;N0018.0000700;N0048.0000000;18M;48;60;40;40;J;1
36709;99035;2508999;1167987;19,60;44,30;N3005.0000000;;u-5;;60;40;40;J;1
36710;99043;2513000;1168005;100,00;75,70;N0012.0010000;N0012.0050000;12a;12e;60;40;40;J;1
36711;99043;2513000;1168005;0,00;24,30;N3005.0000000;;u-5;;60;40;40;J;1
36712;99055;2518997;1168000;0,00;14,10;N0018.0000000;;18;;60;40;40;J;1
36713;99055;2518997;1168000;63,30;53,20;N0018.0000000;;18;;60;40;40;J;1
36714;99055;2518997;1168000;36,70;32,80;N3005.0000000;;u-5;;60;40;40;J;1
36715;99059;2521005;1168002;40,50;29,50;N0008.0010000;N0012.0010000;8a;12a;50;40;40;J;1
36716;99059;2521005;1168002;0,00;4,10;N0008.0010000;N0012.0010000;8a;12a;50;40;40;J;1
36717;99059;2521005;1168002;6,50;21,40;N3001.0000000;;u-1;;50;40;40;J;1
36718;99059;2521005;1168002;52,90;45,00;N0008.0010000;;8a;;50;40;40;J;1
36719;99063;2522993;1168006;100,00;100,00;N0007.0010000;;7a;;50;40;20;J;1
36720;99067;2525005;1168004;100,00;100,00;N0015.0000000;;15;;40;20;20;M;1
36721;99079;2531005;1168001;100,00;100,00;N0035.0000000;;35;;20;20;20;M;1
36722;99083;2533009;1167995;100,00;100,00;N0007.0010000;N0007.0001200;7a;7S;40;20;20;M;1
36723;99107;2545001;1168004;100,00;100,00;N0007.0010000;;7a;;50;40;20;M;1
36724;99111;2547000;1168002;0,00;7,90;N0006.0000000;;6;;40;40;20;M;1
36725;99111;2547000;1168002;8,00;25,50;N0009.0010000;N0011.0000000;9a;11;40;40;20;M;1
36726;99111;2547000;1168002;91,90;66,70;N0007.0010000;;7a;;40;40;20;M;1
36727;99147;2564996;1168001;100,00;100,00;N0008.0040000;;8d;;50;40;40;1;1
36728;99151;2567005;1168002;0,00;13,40;N0046.0000000;;46;;50;40;40;1;1
36729;99151;2567005;1168002;100,00;86,60;N0018.0000000;N0019.0000000;18;19;50;40;40;1;1
36730;99155;2568987;1168003;0,00;11,70;N3002.0000000;;u-2;;50;40;40;1;1
36731;99155;2568987;1168003;100,00;72,60;N0029.0000000;;29;;50;40;40;1;1
36732;99155;2568987;1168003;0,00;15,70;N0008.0040000;;8d;;50;40;40;1;1
36733;99175;2578993;1168001;0,00;4,20;N3005.0000000;;u-5;;60;50;40;1;1
36734;99175;2578993;1168001;100,00;95,80;N0046.0000000;;46;;60;50;40;1;1
36735;99183;2582998;1167995;0,00;7,70;N3005.0000000;;u-5;;60;50;40;1;1
36736;99183;2582998;1167995;0,00;17,30;N0046.0000000;;46;;60;50;40;1;1
36737;99183;2582998;1167995;14,80;18,50;N0049.0000000;;49;;60;50;40;1;1
36738;99183;2582998;1167995;85,20;43,80;N0046.0000000;;46;;60;50;40;1;1
36739;99183;2582998;1167995;0,00;12,90;N0049.0000000;;49;;60;50;40;1;1
36740;99191;2587000;1168002;0,00;0,90;N3003.0000000;;u-3;;60;40;40;1;1
36741;99191;2587000;1168002;94,30;60,90;N0027.0090000;;27h;;60;40;40;1;1
36742;99191;2587000;1168002;5,70;37,10;N0020.0000000;;20;;60;40;40;1;1
36743;99191;2587000;1168002;0,00;1,10;N0020.0000000;;20;;60;40;40;1;1
36744;99211;2597000;1167998;0,00;16,10;N3008.0000000;;u-8;;90;60;50;1;1
36745;99211;2597000;1167998;20,30;38,00;N3011.0000000;;u-11;;90;60;50;1;1
36746;99211;2597000;1167998;79,70;45,90;N0053.0000000;;53;;90;60;50;1;1
36747;99215;2599004;1168000;100,00;100,00;N0018.0140000;N0018.0000700;18w;18M;60;40;40;1;1
36748;99243;2612999;1167996;41,90;45,30;N3003.0000000;;u-3;;40;40;40;1;1
36749;99243;2612999;1167996;58,10;54,70;N0012.0010000;;12a;;40;40;40;1;1
36750;99247;2615001;1167998;55,10;40,20;N3005.0000000;;u-5;;50;40;40;1;1
36751;99247;2615001;1167998;2,20;12,00;N0012.0010000;;12a;;50;40;40;1;1
36752;99247;2615001;1167998;42,70;47,70;N0017.0000000;;17;;50;40;40;1;1
36753;99279;2631003;1168003;100,00;100,00;N0018.0000000;N0020.0000000;18;20;60;40;40;1;1
36754;99343;2662999;1168002;100,00;100,00;N2001.0000000;N1057.0000200;AV;57CG;90;60;40;1;1
36755;99471;2727002;1168001;0,00;0,00;N3011.0000000;;u-11;;83;20;20;2b;3
36756;99471;2727002;1168001;2,90;58,70;N0032.1000000;;32*;;83;20;20;2b;3
36757;99471;2727002;1168001;97,10;38,70;N3005.0000000;;u-5;;83;20;20;2b;3
36758;99471;2727002;1168001;0,00;2,60;N3005.0000000;;u-5;;83;20;20;2b;3
36759;99475;2729018;1168000;87,00;86,00;N0060.1000000;;60*;;90;83;82;2b;3
36760;99475;2729018;1168000;13,00;14,00;N3011.0000000;;u-11;;90;83;82;2b;3
36761;99483;2733002;1168001;100,00;100,00;N0057.0000200;;57C;;90;82;83;2b;3
36762;99519;2751001;1168006;3,50;13,60;N0057.0001800;;57VM;;90;83;20;2b;3
36763;99519;2751001;1168006;90,70;65,50;N0060.0000000;;60;;90;83;20;2b;3
36764;99519;2751001;1168006;5,80;20,90;N0057.0001400;;57V;;90;83;20;2b;3
36765;99527;2754998;1168001;0,00;26,00;N3008.0000000;;u-8;;83;83;20;2b;3
36766;99527;2754998;1168001;100,00;74,00;N0052.0000000;;52;;83;83;20;2b;3
36767;99539;2760999;1167989;69,60;83,80;N0053.1000010;;53*s;;90;82;20;2b;3
36768;99539;2760999;1167989;30,40;16,20;N0053.1000010;N0060.1000000;53*s;60*;90;82;20;2b;3
36769;99543;2763008;1167988;32,70;50,10;N0053.1000000;;53*;;83;20;20;2b;3
36770;99543;2763008;1167988;67,30;49,90;N0067.0000000;;67;;83;20;20;2b;3
36771;99547;2764988;1167991;100,00;100,00;N0053.1000000;;53*;;83;82;20;2b;3
36772;99551;2767000;1168000;100,00;100,00;N0057.0001800;N0060.1000000;57VM;60*;100;83;82;2b;3
36773;99555;2768982;1167995;100,00;100,00;N0057.0001800;;57VM;;100;83;82;3;3
36774;99567;2775011;1167998;100,00;88,70;N0054.0000100;;54A;;83;82;20;3;3
36775;99567;2775011;1167998;0,00;11,30;N0060.1000000;N0050.0000003;60*;50Re;83;82;20;3;3
36776;99571;2776996;1168002;0,00;14,10;N0055.0000000;N0055.1000000;55;55*;90;82;20;3;3
36777;99571;2776996;1168002;100,00;85,90;N0055.1000000;N0054.0000000;55*;54;90;82;20;3;3
36778;99575;2779011;1167990;100,00;100,00;N0053.1000000;N0053.1000010;53*;53*s;83;82;20;3;3
36779;99579;2781000;1168000;100,00;79,80;N0059.0000100;;59A;;100;82;82;3;3
36780;99579;2781000;1168000;0,00;10,60;N3008.0000000;;u-8;;100;82;82;3;3
36781;99579;2781000;1168000;0,00;9,70;N0059.0000000;;59;;100;82;82;3;3
36782;99583;2782999;1168001;100,00;100,00;N0059.0000100;;59A;;100;83;82;3;3
36783;99607;2795000;1168000;74,70;61,00;N0057.0001800;;57VM;;90;83;82;3;3
36784;99607;2795000;1168000;25,30;23,80;N0053.1000010;;53*s;;90;83;82;3;3
36785;99607;2795000;1168000;0,00;15,10;N0058.0000000;N0053.1000010;58;53*s;90;83;82;3;3
36786;99611;2797007;1167998;100,00;100,00;N0058.0000600;;58L;;83;83;20;3;3
36787;99615;2799005;1167996;74,10;58,90;N0059.0000400;N0059.0001600;59E;59H;100;83;83;3;3
36788;99615;2799005;1167996;25,90;41,10;N1067.0000000;;67G;;100;83;83;3;3
36789;99639;2811002;1168006;98,50;71,00;N0069.0000000;;69;;90;83;20;3;3
36790;99639;2811002;1168006;1,40;29,00;N3011.0000000;;u-11;;90;83;20;3;3
36791;99643;2812997;1168005;100,00;100,00;N0067.0000000;;67;;100;83;83;3;3
36792;99664;2825001;1167996;100,00;100,00;N0059.0000601;;59LLä;;100;83;83;3;3
36793;99672;2829005;1168002;100,00;100,00;N0055.0000000;;55;;83;82;20;3;3
36794;99676;2831002;1168005;100,00;100,00;N0040.0000800;N0055.0000000;40P;55;83;82;20;3;3
36795;100328;2507993;1166994;92,40;91,80;N0019.0000000;N0018.0000700;19;18M;60;40;40;J;1
36796;100328;2507993;1166994;7,60;8,20;N0048.0000000;N0019.0000000;48;19;60;40;40;J;1
36797;100336;2512006;1167004;0,00;17,00;N0012.0050000;N0008.0040000;12e;8d;60;40;40;J;1
36798;100336;2512006;1167004;100,00;80,10;N0012.0050000;;12e;;60;40;40;J;1
36799;100336;2512006;1167004;0,00;2,90;N3008.0000000;;u-8;;60;40;40;J;1
36800;100352;2520007;1167007;89,20;70,60;N0012.0050000;;12e;;50;40;40;J;1
36801;100352;2520007;1167007;10,80;29,40;N0012.0010000;;12a;;50;40;40;J;1
36802;100400;2544001;1167004;0,00;7,80;N0007.0010000;;7a;;50;40;20;M;1
36803;100400;2544001;1167004;95,60;57,20;N0007.0001200;;7S;;50;40;20;M;1
36804;100400;2544001;1167004;4,30;19,00;N0027.0000000;;27;;50;40;20;M;1
36805;100400;2544001;1167004;0,00;6,30;N0007.0001200;;7S;;50;40;20;M;1
36806;100400;2544001;1167004;0,00;9,80;N0007.0010000;;7a;;50;40;20;M;1
36807;100444;2566001;1167001;22,60;36,50;N3005.0000000;;u-5;;50;40;40;1;1
36808;100444;2566001;1167001;39,50;34,60;N0008.0001200;N0020.0000000;8S;20;50;40;40;1;1
36809;100444;2566001;1167001;37,90;28,90;N0008.0040000;;8d;;50;40;40;1;1
36810;100464;2576000;1166999;45,00;33,30;N3005.0000000;;u-5;;60;40;40;1;1
36811;100464;2576000;1166999;27,60;30,00;N0020.0000400;;20E;;60;40;40;1;1
36812;100464;2576000;1166999;8,20;14,50;N0027.0090000;;27h;;60;40;40;1;1
36813;100464;2576000;1166999;19,20;22,20;N0018.0000000;N0019.0000000;18;19;60;40;40;1;1
36814;100468;2577994;1167003;45,40;38,50;N3005.0000000;;u-5;;60;40;40;1;1
36815;100468;2577994;1167003;54,60;61,50;N0049.0000000;;49;;60;40;40;1;1
36816;100480;2584000;1167000;74,70;76,90;N0018.0000000;N0020.0000000;18;20;60;50;40;1;1
36817;100480;2584000;1167000;25,30;20,40;N0049.0000000;N0027.0090000;49;27h;60;50;40;1;1
36818;100480;2584000;1167000;0,00;2,70;N0019.0000000;;19;;60;50;40;1;1
36819;100492;2590003;1167002;82,10;62,90;N0050.1000000;N0050.0000800;50*;50P;81;60;40;1;1
36820;100492;2590003;1167002;17,90;37,10;N3011.0000000;;u-11;;81;60;40;1;1
36821;100508;2598000;1167000;56,60;54,90;N3005.0000000;;u-5;;60;40;40;1;1
36822;100508;2598000;1167000;43,40;45,10;N0048.0000000;N0018.0000000;48;18;60;40;40;1;1
36823;100516;2602001;1166999;60,60;58,60;N3005.0000000;;u-5;;60;40;40;1;1
36824;100516;2602001;1166999;39,30;41,40;N0008.0010000;;8a;;60;40;40;1;1
36825;100532;2609999;1167001;22,60;45,50;N0012.0010000;;12a;;60;40;40;1;1
36826;100532;2609999;1167001;0,00;6,60;N3008.0000000;;u-8;;60;40;40;1;1
36827;100532;2609999;1167001;77,40;47,90;N0017.0000000;;17;;60;40;40;1;1
36828;100540;2614000;1167012;34,10;48,50;N0018.0000000;;18;;60;40;40;1;1
36829;100540;2614000;1167012;65,90;51,50;N2002.0000000;N0024.0000000;Samb;24;60;40;40;1;1
36830;100548;2618004;1167006;100,00;86,20;N0008.0010000;;8a;;50;40;40;1;1
36831;100548;2618004;1167006;0,00;13,80;N0017.0000000;;17;;50;40;40;1;1
36832;100568;2628003;1166999;91,30;50,90;N0008.0010000;N0012.0010000;8a;12a;50;40;40;1;1
36833;100568;2628003;1166999;0,00;14,80;N0008.0010000;N0012.0010000;8a;12a;50;40;40;1;1
36834;100568;2628003;1166999;8,70;17,40;N0012.0010000;;12a;;50;40;40;1;1
36835;100568;2628003;1166999;0,00;16,90;N0017.0000000;;17;;50;40;40;1;1
36836;100572;2629997;1167003;100,00;100,00;N0060.1000000;;60*;;90;60;40;1;1
36837;100580;2633997;1166995;100,00;92,00;N0012.0010000;;12a;;50;40;40;1;1
36838;100580;2633997;1166995;0,00;8,00;N0013.0010000;N0012.0010000;13a;12a;50;40;40;1;1
36839;100588;2638004;1167001;56,00;30,10;N0050.0000000;;50;;90;60;40;1;1
36840;100588;2638004;1167001;10,20;3,30;N0050.0000000;N0049.0000000;50;49;90;60;40;1;1
36841;100588;2638004;1167001;33,00;46,20;N0048.0000000;;48;;90;60;40;1;1
36842;100588;2638004;1167001;0,70;20,40;N3005.0000000;;u-5;;90;60;40;1;1
36843;100600;2644019;1167025;100,00;100,00;N0057.0000020;;57Bl;;-10;81;81;1;1
36844;100688;2688000;1166999;52,60;51,40;N2001.0000000;N0060.0000000;AV;60;83;81;20;2b;3
36845;100688;2688000;1166999;32,80;31,30;N3001.0000000;;u-1;;83;81;20;2b;3
36846;100688;2688000;1166999;14,50;17,30;N2001.0000000;;AV;;83;81;20;2b;3
36847;100728;2708005;1166999;22,10;9,60;N0050.0000003;;50Re;;83;83;20;2b;3
36848;100728;2708005;1166999;49,50;32,70;N0055.0000000;;55;;83;83;20;2b;3
36849;100728;2708005;1166999;15,60;24,50;N3008.0000000;;u-8;;83;83;20;2b;3
36850;100728;2708005;1166999;0,00;1,30;N3007.0000000;;u-7;;83;83;20;2b;3
36851;100728;2708005;1166999;12,80;31,80;N3010.0000000;;u-10;;83;83;20;2b;3
36852;100780;2734003;1167001;87,40;42,30;N0052.0000003;N0050.1000003;52Re;50*Re;83;82;20;2b;3
36853;100780;2734003;1167001;0,00;6,90;N0052.0000003;N0050.0000003;52Re;50Re;83;82;20;2b;3
36854;100780;2734003;1167001;0,80;17,40;N3011.0000000;;u-11;;83;82;20;2b;3
36855;100780;2734003;1167001;11,80;31,90;N3011.0000000;;u-11;;83;82;20;2b;3
36856;100780;2734003;1167001;0,00;1,50;N0052.0000003;N0050.0000003;52Re;50Re;83;82;20;2b;3
36857;100784;2736005;1166999;100,00;100,00;N0059.0000000;;59;;-10;83;83;2b;3
36858;100820;2753999;1167006;55,50;43,70;N0052.0000000;;52;;83;20;20;2b;3
36859;100820;2753999;1167006;33,70;11,10;N3011.0000000;;u-11;;83;20;20;2b;3
36860;100820;2753999;1167006;10,80;45,30;N0052.0000000;N0040.0000800;52;40P;83;20;20;2b;3
36861;100824;2756000;1167001;100,00;100,00;N0057.0001400;;57V;;100;83;82;2b;3
36862;100836;2761996;1167000;0,00;9,00;N0053.1000010;;53*s;;83;82;20;2b;3
36863;100836;2761996;1167000;100,00;91,00;N0057.0001800;;57VM;;83;82;20;2b;3
36864;100840;2764001;1167000;0,10;23,90;N0047.0001600;N0053.1000000;47H;53*;83;20;20;2b;3
36865;100840;2764001;1167000;80,60;33,10;N0054.0000000;;54;;83;20;20;2b;3
36866;100840;2764001;1167000;19,30;43,00;N0047.0001600;N0053.1000000;47H;53*;83;20;20;2b;3
36867;100844;2766003;1167003;100,00;100,00;N0058.0000600;N1070.0000000;58L;70G;100;83;82;3;3
36868;100864;2776002;1167000;31,70;14,20;N0050.0000003;;50Re;;83;83;20;3;3
36869;100864;2776002;1167000;35,10;19,50;N0054.0000100;;54A;;83;83;20;3;3
36870;100864;2776002;1167000;4,60;22,00;N3008.0000000;;u-8;;83;83;20;3;3
36871;100864;2776002;1167000;0,00;19,10;N0054.0000100;;54A;;83;83;20;3;3
36872;100864;2776002;1167000;28,60;25,20;N3008.0000000;;u-8;;83;83;20;3;3
36873;100868;2778009;1167005;100,00;100,00;N0054.0000100;;54A;;83;83;20;3;3
36874;100904;2796006;1166992;100,00;100,00;N0057.0001800;;57VM;;83;83;20;3;3
36875;100908;2798006;1166992;100,00;100,00;N0057.0001800;;57VM;;90;83;82;3;3
36876;100943;2819999;1167002;100,00;100,00;N0059.0000000;N3008.0000000;59;u-8;-10;90;83;3;3
36877;100947;2821999;1167003;100,00;100,00;N0058.0000000;;58;;90;83;83;3;3
36878;100951;2824002;1167003;100,00;100,00;N0055.1000000;;55*;;83;82;20;3;3
36879;100955;2826002;1166999;100,00;100,00;N0058.0000000;;58;;90;83;83;3;3
36880;100959;2828003;1167003;99,40;78,60;N0057.0000200;;57C;;90;82;20;3;3
36881;100959;2828003;1167003;0,60;21,40;N3008.0000000;;u-8;;90;82;20;3;3
36882;100967;2832001;1167000;100,00;100,00;N0057.0001400;N0059.0000000;57V;59;100;83;83;3;3
36883;101613;2506994;1166000;100,00;100,00;N0019.0000000;;19;;60;40;40;J;1
36884;101633;2517005;1165996;0,00;4,90;N0019.0000000;N0018.0000000;19;18;60;40;40;J;1
36885;101633;2517005;1165996;63,50;67,20;N0018.0000700;N0020.0000000;18M;20;60;40;40;J;1
36886;101633;2517005;1165996;4,60;14,20;N0018.1000000;N0019.0000000;18*;19;60;40;40;J;1
36887;101633;2517005;1165996;0,00;2,10;N0019.0000000;N0018.0000000;19;18;60;40;40;J;1
36888;101633;2517005;1165996;31,90;11,70;N0019.0000000;N0018.0000000;19;18;60;40;40;J;1
36889;101645;2523029;1165930;100,00;100,00;N0006.0000000;;6;;50;20;20;M;1
36890;101649;2525006;1165999;100,00;100,00;N0007.0010000;;7a;;40;20;20;M;1
36891;101653;2526995;1166003;0,00;1,40;N0011.0000000;;11;;40;20;20;M;1
36892;101653;2526995;1166003;0,00;1,20;N0029.0000100;;29A;;40;20;20;M;1
36893;101653;2526995;1166003;23,70;27,40;N0007.0001200;;7S;;40;20;20;M;1
36894;101653;2526995;1166003;76,30;58,30;N0007.0010000;;7a;;40;20;20;M;1
36895;101653;2526995;1166003;0,00;11,60;N3010.0000000;;u-10;;40;20;20;M;1
36896;101669;2535006;1166001;34,40;46,30;N0007.0010000;;7a;;40;20;20;M;1
36897;101669;2535006;1166001;65,60;53,70;N0007.0001200;;7S;;40;20;20;M;1
36898;101685;2543002;1165972;25,80;20,40;N0026.0000000;N0011.0000000;26;11;50;40;20;M;1
36899;101685;2543002;1165972;51,20;33,30;N0009.0010000;N0009.0140000;9a;9w;50;40;20;M;1
36900;101685;2543002;1165972;5,20;4,00;N0006.0000000;;6;;50;40;20;M;1
36901;101685;2543002;1165972;0,00;1,50;N0006.0000000;;6;;50;40;20;M;1
36902;101685;2543002;1165972;17,80;35,70;N0007.0010000;;7a;;50;40;20;M;1
36903;101685;2543002;1165972;0,00;5,10;N0007.0001200;;7S;;50;40;20;M;1
36904;101689;2544998;1166001;100,00;100,00;N0008.0040000;;8d;;50;40;20;M;1
36905;101693;2546996;1165998;100,00;100,00;N0008.0040000;N0006.0000000;8d;6;50;40;20;M;1
36906;101697;2549006;1166004;0,00;7,90;N0011.0000000;;11;;40;20;20;M;1
36907;101697;2549006;1166004;0,00;11,70;N0009.0010000;;9a;;40;20;20;M;1
36908;101697;2549006;1166004;26,70;22,30;N3010.0000000;;u-10;;40;20;20;M;1
36909;101697;2549006;1166004;73,30;58,10;N0028.0000000;N0011.0000000;28;11;40;20;20;M;1
36910;101733;2567006;1166000;0,00;5,70;N3005.0000000;;u-5;;60;40;40;1;1
36911;101733;2567006;1166000;100,00;94,30;N0019.0070000;N0008.0001200;19f;8S;60;40;40;1;1
36912;101737;2568975;1166008;0,00;18,90;N3005.0000000;;u-5;;50;40;40;1;1
36913;101737;2568975;1166008;100,00;81,10;N0012.0010000;;12a;;50;40;40;1;1
36914;101761;2580992;1166007;5,40;18,80;N0027.0000000;N0032.0001400;27;32V;50;40;40;1;1
36915;101761;2580992;1166007;0,00;2,30;N0012.0010000;;12a;;50;40;40;1;1
